ID,Product Title,Price,Rating,Free Shipping Status,Seller Rating,Ship on Time,Product Link,Specifications
11,Tecno SPARK 10 PRO 8GB RAM - 256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,38450,4.6,Free Delivery,89.0,100.0,https://www.daraz.pk/products/tecno-spark-10-pro-8gb-ram-256gb-rom-pta-approved-official-brand-warranty-i436994487-s2101829511.html?search=1,"['Starry Black/Pearl White/Magic Skin(Black and White) / Magic Magenta\n32MP Ultra Clear Glowing Selfie\nG88 Gaming Processor\nHard-wearing Starry Glass\n256GB ROM+16GB RAM（extended 8GB RAM）\n50MP Ultra Clear Rear Camera\n5000mAh Super Battery+18W Fast Charge\n6.8"" FHD+ 90Hz Refresh Rate\nAndroid13 + HiOS 12.6\nHeight: 168.41mm\nWidth:76.21mm\nThickness: 8.46mm\n6.8"" FHD+90Hz\n1080*2460 Resolution\nHelio G88, Octa-core\n5000mAh(typ)+18W\nAndroid™ T\n2G\n3G\n4G\nGPS\nWIFI\nFM\nOTG\nNFC\n32MP Front Camera with Dual Flash\n50MP AI Triple Rear Camera with Dual Flash\nG-Sensor\nE-compass\nAmbient Light Sensor\nProximity Sensor\nSide Fingerprint Sensor', 'Specifications of Tecno SPARK 10 PRO 8GB RAM - 256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY\nBrand Tecno SKU 436994487_PK-2101829511 Protection Not Specified Year Not Specified Number Of Cameras 3 Warranty Policy EN ONE YEAR OFFICIAL BRAND WARRANTY\nWhat’s in the box Phone * 1 Charger cable * 1 Charger * 1']"
12,Like New Phones - Used Apple iPhone SE 2nd Gen,70999,5.0,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/like-new-phones-used-apple-iphone-se-2nd-gen-2020-white-64-gb-pta-approved-i434305230-s2082863896.html?search=1,"[""Brand : Apple\nModel : iPhone SE\nBattery Health - 80+\nPTA Approved\nMemory : 64 GB\nScreen : 4.7-in. Retina\nHD Camera: 12MP Zoom 5x\nVideo camera : 4K Zoom 3x\nDate of manufacture : 2020\nProcessor : A13 Bionic chip\nMemory : 3GB\nBattery : Lithium-ion 1821 mAh\nGenuine OEM components\nCertified 6 Months Daraz Warranty.\nDaraz Warranty Center\nLocation: Karachi & Lahore.\nWarranty will be claimed on order number/invoice.\nThe phone will be dispatched in Daraz's Like New packaging.\nPhone will be slightly used, ensuring its authenticity with a genuine A-grade kit.\nThe original box, charging cable and charging dock will not be included.\nAll Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.\n60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.\nFully functional Factory Unlocked\nThere could be a few minimal scratches on the phone's body or screen."", ""Brand : Apple Model : iPhone SE Battery Health - 80+ PTA Approved Memory : 64 GB Screen : 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera : 4K Zoom 3x Date of manufacture : 2020 Processor : A13 Bionic chip Memory : 3GB Battery : Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked"", 'Specifications of Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - White 64 GB - PTA Approved\nBrand Apple SKU 434305230_PK-2082863896 Storage capacity Not Specified\nWhat’s in the box 1x Used Apple iPhone SE 2nd Gen (2020) - White 64 GB - PTA Approved']"
13,vivo Y17s - 6GB RAM - 128GB ROM - 5000mAh Battery - 50+2 MP Camera - Helio G85 Processor,44999,4.8,Free Delivery,92.0,100.0,https://www.daraz.pk/products/vivo-y17s-6gb-ram-128gb-rom-5000mah-battery-502-mp-camera-helio-g85-processor-i434216463-s2082615909.html?search=1,"['Processor MediaTek Helio G85\nRAM 6 GB\nROM 128 GB\nBattery 5000 mAh (TYP)\nCharging Power 15W\nColor Glitter Purple & Forest Green\nOperating System Funtouch OS 13 (Based on Android 13)\nScreen 6.56-inch\nResolution 1612 × 720\nType LCD\nCamera Front 8 MP / Rear 50 MP + 2 MP\nAperture Front f/2.0 (8 MP), Rear f/1.8 (50 MP) + f/2.4 (2 MP)\nFingerprint Fingerprint(side-mounted)', 'Processor MediaTek Helio G85\nRAM 6 GB\nROM 128 GB\nBattery 5000 mAh (TYP)\nCharging Power 15W\nColor Glitter Purple & Forest Green\nOperating System Funtouch OS 13 (Based on Android 13)\nScreen 6.56-inch\nResolution 1612 × 720\nType LCD\nCamera Front 8 MP / Rear 50 MP + 2 MP\nAperture Front f/2.0 (8 MP), Rear f/1.8 (50 MP) + f/2.4 (2 MP)\nFingerprint Fingerprint(side-mounted)', 'Specifications of vivo Y17s - 6GB RAM - 128GB ROM - 5000mAh Battery - 50+2 MP Camera - Helio G85 Processor\nBrand Vivo SKU 434216463_PK-2082615909 Protection Not Specified Year Not Specified']"
14,"SPARX NEO 7 ULTRA 6+128GB || 6.7"" DISPLAY || 5000mAh BATTERY || OCTA CORE PROCESSOR || FAST CHARGING || PTA APPROVED || ONE YEAR BRAND WARRANTY",30499,4.4,Free Delivery,92.0,96.0,https://www.daraz.pk/products/sparx-neo-7-ultra-6128gb-67-display-5000mah-battery-octa-core-processor-fast-charging-pta-approved-one-year-brand-warranty-i423781498-s2073410404.html?search=1,"[""Sparx has officially launched the Neo 7 series with a brand new Ultra variant.\nThe Ultra variant packs some of the most powerful features available onthe market today, including an octa-core processor, 6GB of RAM, 128GB ofstorage, and a 6.6-inch display.\nIt also features a dual-camera setup and a 5,000 mAh battery withfast-charging capabilities.\nIt was just a few days ago that Sparx held a launching event in whichthey introduced the all-new Sparx's Neo 7 Ultra handset, which is a budgethandset with all the ultra features that we are going to reveal today.\nThere is no doubt that the massive 6.7-inch IPS LCD capacitivetouchscreen display of this device makes it very attractive.\nThe Neo 7 Ultra looks more premium with the small punch hole cutout on the top midsection of the display.\nIn addition to this, the display is capable of delivering a high resolution of 720 pixels by 1612 pixels.\nThe newly launched Sparx Neo 7's 6GB of RAM and 128GB of internal memory, with a dedicated memory card slot to expand the memory up to 256GB in the future.\nThe Sparx Neo's 7 Ultra features a very impressive camera design becauseof its large, round-shaped modules. Users will find a 50 MP + 2 MP sensor on the back of thephone, and the front of the phone will feature a 13 MP selfie sensor.\nThere is a huge 5000 mAh battery cell inside the Sparx Neo 7 Ultra,which is about to last for the entire day on just a single charge."", 'Sparx Neo 7 Ultra Detailed Specifications\nBuild\nOS\nAndroid 12 OS  \nDimensions\nN/A  \nWeight\nN/A  \nSIM\nDual Sim, Dual Standby (Nano-SIM)  \nColors\nVarious  \nFrequency\n2G Band\nSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band\nHSDPA 850 / 900 / 2100  \n4G Band\nLTE  ', '']"
15,Samsung Galaxy A14 6GB+128GB,54999,4.3,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/samsung-galaxy-a14-6gb128gb-i422210787-s1998035735.html?search=1,"['Samsung A14 6/128', 'Samsung A14 - 6 GB RAM - 128 GB ROM', 'Specifications of Samsung Galaxy A14 6GB+128GB\nBrand Samsung SKU 422210787_PK-1998035735 Protection Not Specified Year Not Specified Number Of Cameras Not Specified\nWhat’s in the box 1 x Phone, 1 x User Manual']"
16,Itel it2166 - 2.0 Inch Display - Dual Sim - PTA approved - Magic Voice - Wireless FM Radio - 1000mAH Battery - 1 Year brand warranty - King Talker - Auto call recording - Audio & Video Player -,2548,4.9,Free Delivery,87.0,100.0,https://www.daraz.pk/products/it2166-20-pta-fm-1000mah-1-i435992845-s2094177057.html?search=1,"['Itel it2166\n2.0 Inch Display\nDual Sim\nPTA approved\nMagic Voice\nWireless FM Radio\n1000mAH Battery\n1 Year brand warranty\nKing Talker\nAuto call recording\nAudio & Video Player\nBluetooth\nMemory card supported', 'Itel it2166\n2.0 Inch Display\nDual Sim\nPTA approved\nMagic Voice\nWireless FM Radio\n1000mAH Battery\n1 Year brand warranty\nKing Talker\nAuto call recording\nAudio & Video Player\nBluetooth\nMemory card supported', '']"
17,Samsung Galaxy A24 8GB+128GB,72999,4.6,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/samsung-galaxy-a24-8gb128gb-i427414634-s2030038838.html?search=1,"['Samsung Galaxy A24 - RAM 8 GB - ROM 128 GB - Available in 3 colors - Official Brand Stock - PTA APPROVED', 'Samsung Galaxy A24 - RAM 8 GB - ROM 128 GB - Available in 3 colors - Official Brand Stock - PTA APPROVED', 'Specifications of Samsung Galaxy A24 8GB+128GB\nBrand Samsung SKU 427414634_PK-2030038838 Protection Not Specified Year Not Specified Number Of Cameras Not Specified\nWhat’s in the box 1 x Phone, 1 x User Manual']"
18,Jazz Digit 4G E2 Pro Touch & Type 4G LTE Wifi Bluetooth Hotspot Video Calling Box Pack 1 Year Warranty,8800,4.5,0,87.0,100.0,https://www.daraz.pk/products/4g-e2-4g-lte-wifi-1-i346599196-s2025660001.html?search=1,"['Bluetooth\nWifi\nHotspot\nMemory Card\nDual Sim 4G\nLong Battery Life\nWhatsapp\nFacebook\nYoutube\nTikTok\nLikee\n9apps\nCameraFront/Back', 'Operating SystemDigit OS\nNetwork             GSM+3G+4G\nSIM                      Dual SIM 4G\nDisplay                2.4 inches\nMemory              1GB + 8GB (Memory Card up to 32GB)\nCamera               Front and back 0.3MP\nConnectivity      FM, WIFI, Bluetooth, USB & Hotspot \nBattery               2000mAh\nColor                  Blue, Red', 'Specifications of Jazz Digit 4G E2 Pro Touch & Type 4G LTE Wifi Bluetooth Hotspot Video Calling Box Pack 1 Year Warranty\nBrand No Brand SKU 346599196_PK-2025660001\nWhat’s in the box Mobile Phone + Charger']"
19,Like New Phones - Used Apple iPhone SE 2nd Gen,70999,5.0,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/like-new-phones-used-apple-iphone-se-2nd-gen-2020-black-64-gb-pta-approved-i434297530-s2082866600.html?search=1,"[""Brand : Apple\nModel : iPhone SE\nBattery Health - 80+\nPTA Approved\nMemory : 64 GB\nScreen : 4.7-in. Retina\nHD Camera: 12MP Zoom 5x\nVideo camera : 4K Zoom 3x\nDate of manufacture : 2020\nProcessor : A13 Bionic chip\nMemory : 3GB\nBattery : Lithium-ion 1821 mAh\nGenuine OEM components\nCertified 6 Months Daraz Warranty.\nDaraz Warranty Center\nLocation: Karachi & Lahore.\nWarranty will be claimed on order number/invoice.\nThe phone will be dispatched in Daraz's Like New packaging.\nPhone will be slightly used, ensuring its authenticity with a genuine A-grade kit.\nThe original box, charging cable and charging dock will not be included.\nAll Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.\n60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.\nFully functional Factory Unlocked\nThere could be a few minimal scratches on the phone's body or screen."", ""Brand : Apple Model : iPhone SE Battery Health - 80+ PTA Approved Memory : 64 GB Screen : 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera : 4K Zoom 3x Date of manufacture : 2020 Processor : A13 Bionic chip Memory : 3GB Battery : Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked"", 'Specifications of Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved\nBrand Apple SKU 434297530_PK-2082866600 Storage capacity Not Specified\nWhat’s in the box 1x Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved']"
20,Finger Size BM10 Mini Dual Sim Mobile | China Product Small Size Mobile | PTA Approved,2299,4.6,Standard Delivery,82.0,100.0,https://www.daraz.pk/products/bm10-pta-i409869310-s1961827903.html?search=1,"['Featuring with voice changer, your voice can be changed when calling.\nWith a nice quality speaker, you could receive the voice very clearly even in the crowded and noisy areas.\nMini & Compact design, smaller than a lighter.\nFor a general cellphone, the radiation is 2.1w/kg, but it reaches 0.283w/kg, only 1/7 of a general cellphone.\nCan be Used as a Standalone Phone or a Bluetooth Headset for Other Devices.\nDual cards and dual standby.\nMP3/MP4 music player.\nCan store 500 phone numbers and 100 messages.\nFrequency Range GSM1900 /1800/900 /850\nChip MT6261D\nInternal Memory 32+32M\nSpeaker TBD\nScreen 0.66inch\nResolution 128 x 128\nBattery 350mAh Li-ion Battery\nCharging Interface 5pin\nBluetooth Support\nMP3 Music Support\nProduct Weight : 65g', 'Product Detail:\nFeaturing with voice changer, your voice can be changed when calling.\nWith a nice quality speaker, you could receive the voice very clearly even in the crowded and noisy areas.\nMini & Compact design, smaller than a lighter.\nFor a general cellphone, the radiation is 2.1w/kg, but it reaches 0.283w/kg, only 1/7 of a general cellphone.\nCan be Used as a Standalone Phone or a Bluetooth Headset for Other Devices.\nDual cards and dual standby.\nMP3/MP4 music player.\nCan store 500 phone numbers and 100 messages.\nFrequency Range GSM1900 /1800/900 /850\nChip MT6261D\nInternal Memory 32+32M\nSpeaker TBD\nScreen 0.66inch\nResolution 128 x 128\nBattery 350mAh Li-ion Battery\nCharging Interface 5pin\nBluetooth Support\nMP3 Music Support\nProduct Weight : 65g', 'Specifications of Finger Size BM10 Mini Dual Sim Mobile | China Product Small Size Mobile | PTA Approved']"
21,Like New Phones - Used Apple iPhone X - Space Gray 256 GB - PTA Approved,106999,5.0,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/like-new-phones-used-apple-iphone-x-space-gray-256-gb-pta-approved-i435083296-s2088536132.html?search=1,"[""Model: Apple\nModel: iPhone X\nBattery Health - 80+\nPTA Approved\nScreen: 5.8-in. Super Retina HD\nCamera: 12MP Zoom 10x\nVideo camera: 4K Zoom 6x\nProcessor: A11 Bionic chip\nMemory: 3GB\nBattery: Lithium-ion 2716 mAh\nGenuine OEM components\nCertified 6 Months Daraz Warranty.\nDaraz Warranty Center Location: Karachi & Lahore.\nWarranty will be claimed on order number/invoice.\nThe phone will be dispatched in Daraz's Like New packaging.\nPhone will be slightly used, ensuring its authenticity with a genuine A-grade kit.\nThe original box, charging cable and charging dock will not be included.\nAll Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.\n60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.\nFully functional Factory Unlocked\nThere could be a few minimal scratches on the phone's body or screen."", ""Model: Apple Model: iPhone X Battery Health - 80+ PTA Approved Storage: 256 GB Screen: 5.8-in. Super Retina HD Camera: 12MP Zoom 10x Video camera: 4K Zoom 6x Processor: A11 Bionic chip Memory: 3GB Battery: Lithium-ion 2716 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked"", 'Specifications of Like New Phones - Used Apple iPhone X - Space Gray 256 GB - PTA Approved\nBrand Apple SKU 435083296_PK-2088536132 Storage capacity Not Specified\nWhat’s in the box 1x Used Apple iPhone X - Space Gray 256 GB - PTA Approved']"
22,Redmi A2+ || 3GB Ram 64GB Rom || 5000mAh Battery Xiaomi Redmi A2 Plus,19999,4.7,Free Delivery,91.0,74.0,https://www.daraz.pk/products/a2-3gb-64gb-5000mah-i430324944-s2050666136.html?search=1,"['ProcessorMediaTek Helio G36CPU: Up to 2.2GHzStorage & RAM2GB+32GB | 3GB+32GBLPDDR4X + eMMC 5.1Supports expandable storage up to 1TBDimensionsHeight: 164.9mmWidth: 76.75mmThickness: 9.09mmWeight: 192g*Data provided by internal laboratories. Industry measurment methods may vary, and therefore actual results may differ.Display6.52” HD+ Dot Drop display1600 x 720 HD+20:9 aspect ratioSupports Night LightRear Camera8MP main cameraf/2.0Auxiliary lens**Auxiliary lens refers to QVGA lens with an active pixel array of 248 x 328.Rear video recording1080p | 1920 x 1080 at 30fps720p | 1280 x 720 at 30fpsFront Camera5MPf/2.2Front video recording1080p | 1920 x 1080 at 30fps720p | 1280 x 720 at 30fpsBattery and Charging5000mAh (typ)10W fast charging10W in-box chargerMicro USBSecurityRear fingerprint sensorNetwork & ConnectivityDual SIM + microSDNetwork bands2G: 850 900 1800 1900MHz3G: 1/5/84G: LTE FDD: B1/3/5/7/8/20/284G: LTE TDD: B38/40/41Wireless NetworksSupports 2.4GHz Wi-FiSupports FM radio* (with headphones)Bluetooth 5.0*The FM function requires the use of wired headphones and may vary across regions.Navigation & PositioningGPS L1 | Glonass G1 | BDS B1I | Galileo E1Audio3.5mm headphone jackSensorsAccelerometerOperating SystemAndroid 12 (Go Edition)Package ContentsRedmi A2+/ Adapter/ USB cable / SIM eject tool / Warranty card / User guide', 'Processor\nMediaTek Helio G36CPU: Up to 2.2GHz\nStorage & RAM\n2GB+32GB | 3GB+32GBLPDDR4X + eMMC 5.1Supports expandable storage up to 1TB\nDimensions\nHeight: 164.9mmWidth: 76.75mmThickness: 9.09mmWeight: 192g*Data provided by internal laboratories. Industry measurment methods may vary, and therefore actual results may differ.\nDisplay\n6.52” HD+ Dot Drop display1600 x 720 HD+20:9 aspect ratioSupports Night Light\nRear Camera\n8MP main cameraf/2.0Auxiliary lens**Auxiliary lens refers to QVGA lens with an active pixel array of 248 x 328.Rear video recording1080p | 1920 x 1080 at 30fps720p | 1280 x 720 at 30fps\nFront Camera\n5MPf/2.2Front video recording1080p | 1920 x 1080 at 30fps720p | 1280 x 720 at 30fps\nBattery and Charging\n5000mAh (typ)10W fast charging10W in-box chargerMicro USB', '']"
23,"Redmi 12C - 6.71"" Inch Display - 4GB RAM",25990,4.5,Free Delivery,85.0,100.0,https://www.daraz.pk/products/redmi-12c-671-inch-display-4gb-ram-i425222112-s2014006595.html?search=1,"['1 Year Brand Warranty\nDisplay : 6.71"" Inch IPS LCD, 500 nits\nOS : Android 12\nMemory : 4GB RAM , 64GB & 128GB ROM\nProcessor : Octa-Core, MediaTek Helio G85\nMain Camera : 50 MP + 0.08 MP\nFront Camera : 5 MP\nSide-Mounted FingerPrint and FaceUnlock\nBattery : 5000 mAh, non-removable\n10W Fast Charging\nPTA Approved', '', '']"
24,"Infinix Hot 30 , 8GB RAM 128GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery",36999,4.9,Free Delivery,95.0,85.0,https://www.daraz.pk/products/30-8gb-128gb-50mp-5000mah-i432054677-s2064260237.html?search=1,"['General FeaturesRelease Date2023-08-29SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.7 x 76.6 x 8.4 mmPhone Weight196 gOperating SystemAndroid 13, XOS 12.6DisplayScreen Size6.78 InchesScreen Resolution1080 x 2460 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediatek Helio G88 (12nm) Octa-coreGPUMali-G52 MC2', 'Battery\nType 5000 mAh\nCamera\nFront Camera 8 MP\nFront Flash Light Yes\nFront Video Recording 1080p@30fps\nBack Flash Light Yes\nBack Camera 50 MP + 0.08 MP\nBack Video Recording 1440p@30fps, 1080p@30fps\nConnectivity\nBluetooth Yes\n3G Yes\n4G/LTE Yes\n5G No\nRadio Yes\nWiFi Yes\nNFC Yes\n6.78 InchesDisplay', '']"
25,Samsung Galaxy A04 4GB+64GB,42999,4.6,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/samsung-galaxy-a04-4gb64gb-i421205430-s1988618927.html?search=1,"['Samsung Galaxy A04\n6.5” inches Display\nAndroid 12\n720 x 1600 pixels\n2.35 ghz Octa Core Processor\n5000 mAh non Removable Battery', 'Samsung A04 4GB+64GB', 'Specifications of Samsung Galaxy A04 4GB+64GB\nBrand Samsung SKU 421205430_PK-1988618927 Protection Not Specified Number Of Cameras Not Specified Year Not Specified Warranty Policy EN 1 year\nWhat’s in the box 1 x Phone, 1 x User Manual']"
26,itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,22399,4.7,Free Delivery,85.0,100.0,https://www.daraz.pk/products/itel-a60s-4gb-ram-128gb-rom-66-hd-display-5000mah-battery-pta-approved-official-brand-warranty-i432849791-s2069109931.html?search=1,"['6.6″ HD+ Display\n5000mAh Battery\n4GB RAM* +128GB ROM\n8MP Dual Rear Camera\nDual Security', '', '']"
27,Honor X5 Dual SIM 2GB RAM 32GB 4G 1Year Official Warranty,19999,4.7,Standard Delivery,90.0,100.0,https://www.daraz.pk/products/honor-x5-dual-sim-2gb-ram-32gb-4g-1year-official-warranty-i421054632-s1988619536.html?search=1,"['Honor X5 Dual SIM 2GB RAM 32GB ROM 4G 1Year Official Warranty:Dimension164 x 75.6 x 8.9 mmWeight193 gBatteryNon-removable Li-Po 5000mAh BatteryOSAndroid 12 (Go edition)Memory32GB built-in, 2GB Ram Card slot microSDXCProcessorOcta-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) Mediatek MT6762 Helio G25 (12 nm) GPU PowerVR GE8320ConnectivityBluetooth 5.1, A2DP, LE USB microUSB 2.0, OTG ,WLAN (Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot), GPRS, EDGE, 3G HSPA,4G LTEDisplay Size6.5 inches , Sensors Accelerometer, proximityDisplay ColorsTFT IPS LCD capacitive touchscreen, 16M colors 720 x 1600 pixels, (270 ppi density)Operating FrequencySIM1: GSM 850 / 900 / 1800 / 1900 SIM2: GSM 850 / 900 / 1800 / 1900BrowserHTML5Body ColorsSunrise Orange , Ocean Blue , Midnight BlackEntertainmentFM Radio, 3.5mm audio jack, MP4/H.263/H.264/WMV player, MP3/eAAC+/WMA/WAV player, YouTube, Google Talk, Games (built-in + downloadable)CameraSingle :8MP, f/2.0, (wide), AF LED flash Video 1080p@30fps SELFIE CAMERA Single 5 MP, f/2.2, (wide) Video 1080p@30fpsRing TonesMP3, WAV ringtonesMessagingSMS(threaded view), MMS, Email, Push Mail, IMOther FeaturesGPS, GLONASS, GALILEO, BDS Dual SIM + Micro Sim, dual stand-by), Photo/video editor, Document viewer, Google Search, Maps, Gmail, Document viewer, Speakerphone', ""The battery's typical capacity is 5,000 mAh, while the rated capacity is 4,900 mAh.\nThe display adopts a curved bezel design. When measured according to the standard rectangle, the diagonal length of the screen is 6.5 inches (the actual visible area is slightly smaller).\n Colors listed in each region differ. Please consult your local dealer for details.\nThe data comes from the HONOR laboratory. Social media browsing, online video playback and music playback were tested under airplane mode in a Wi-Fi environment, while audio calls were tested under a Wi-Fi environment. The specific usage time varies depending on actual usage.\nThis product is not a medical device and has no therapeutic functions.\nActual available storage space is less than this value due to system usage.\nSupports up to 1TB microSD card expansion. MicroSD card not included, purchased separately.\nDue to the possibility of system caching, there may be price discrepancies when you update the page. If you find that the price or promotional information of the event product is abnormal, please contact us immediately so that we can correct it in time.\n* The product image and screen content on the above pages are for illustration only. The effect of the physical product (including but not limited to appearance, color, and size) and the screen display content (including but not limited to background, UI, and graphics) may differ slightly. Please refer to your actual product.\n* The data on the above pages are theoretical values from HONOR's internal laboratory, obtained in a specific test environment (see the specific instructions for details). Actual use may differ slightly due to individual product differences, software versions, usage conditions and environmental factors. Please refer to your actual product.\n* In order to provide as accurate product information, specifications, and product characteristics as possible, HONOR may adjust and revise the text, images, etc. on the above pages in real time in order to match the actual product performance, specifications, indicators, parts and other information. Due to real-time changes in product batches and production and supply factors, if any aforementioned modifications and adjustments are necessary, no special notice will be given."", 'Specifications of Honor X5 Dual SIM 2GB RAM 32GB 4G 1Year Official Warranty\nBrand Honor SKU 421054632_PK-1988619536 Protection Not Specified Year Not Specified Number Of Cameras Warranty Policy EN']"
28,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",46999,4.8,Free Delivery,95.0,85.0,https://www.daraz.pk/products/30-8gb-256gb-64mp-5000mah-i430239285-s2059656609.html?search=1,"['ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps)', 'Build OS Android 13 OS  \nUI XOS  \nDimensions 168.6 x 76.6 x 8.6 mm  \nWeight 219 g  \nSIM Dual Sim, Dual Standby (Nano-SIM)  \nColors Obsidian Black, Interstellar Blue, Sunset Gold  \nFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band HSDPA 850 / 900 / 2100  \n4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500)  \nProcessor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  \nChipset Mediatek MT8781 Helio G99 (6nm)  \nGPU Mali-G57 MC2  \nDisplay Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.78 Inches  \nResolution 1080 x 2460 Pixels (~396 PPI)  \nExtra Features 120Hz, 580 nits (peak)  \nMemory Built-in 128/256GB Built-in, 8GB RAM, UFS  \nCard microSDXC (dedicated slot)  \nCamera Main Triple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash  \nFeatures Phase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps)  \nFront 16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct  \nBluetooth v5.1 with A2DP, LE  \nGPS Yes + A-GPS support  \nRadio FM Radio  \nUSB USB Type-C 2.0, OTG  \nNFC Yes  \nData GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps)  \nFeatures Sensors Accelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity  ', '']"
